speclibm_155	0.002178	2.177510	0.044269	NAN	0.597262
speclibm_156	0.002021	2.021001	0.030407	NAN	0.939630
speclibm_157	0.002663	2.663480	0.067121	NAN	0.851218
speclibm_158	0.003950	3.949504	0.120865	NAN	0.989019
speclibm_159	0.003943	3.942560	0.120865	NAN	0.988986
speclibm_160	0.002605	2.604719	0.060575	NAN	0.976155
speclibm_161	0.002607	2.606806	0.060575	NAN	0.976155
speclibm_162	0.003900	3.900277	0.120865	NAN	0.988986
speclibm_163	0.001970	1.969543	0.030434	NAN	0.944934
speclibm_164	0.003900	3.900277	0.120865	NAN	0.988986
speclibm_165	0.003949	3.949256	0.120834	NAN	0.989376
speclibm_166	0.002652	2.651680	0.060552	NAN	0.976656
speclibm_167	0.002011	2.010904	0.030407	NAN	0.945976
speclibm_168	0.002605	2.604719	0.060552	NAN	0.976656
speclibm_169	0.002558	2.557951	0.060552	NAN	0.976656
speclibm_170	0.001970	1.969543	0.030407	NAN	0.945976
speclibm_171	0.001970	1.969543	0.030407	NAN	0.945976
speclibm_172	0.002652	2.652179	0.060546	NAN	0.976972
speclibm_173	0.003950	3.949504	0.120819	NAN	0.989602
speclibm_174	0.003942	3.941718	0.120819	NAN	0.989602
speclibm_175	0.002605	2.604719	0.060546	NAN	0.976844
speclibm_176	0.003926	3.925603	0.120819	NAN	0.989602
speclibm_177	0.002558	2.557951	0.060546	NAN	0.976844
speclibm_178	0.003900	3.900277	0.120819	NAN	0.989602
speclibm_179	0.001969	1.969293	0.030399	NAN	0.946324
speclibm_180	0.002021	2.020863	0.030383	NAN	0.947872
speclibm_181	0.002649	2.649068	0.060536	NAN	0.977158
speclibm_182	0.002636	2.636280	0.060536	NAN	0.977158
speclibm_183	0.001994	1.994301	0.030383	NAN	0.947136
speclibm_184	0.001994	1.994301	0.030383	NAN	0.947136
speclibm_185	0.001969	1.969293	0.030383	NAN	0.947136
speclibm_186	0.001996	1.996103	0.030407	NAN	0.939630
speclibm_187	0.002121	2.121495	0.037349	NAN	0.738896
speclibm_188	0.002697	2.696563	0.063895	NAN	0.907677
speclibm_189	0.001996	1.996103	0.030407	NAN	0.939630
speclibm_190	0.002606	2.606073	0.060550	NAN	0.973344
speclibm_191	0.003926	3.926240	0.120835	NAN	0.987885
speclibm_192	0.001996	1.996103	0.030407	NAN	0.939630
speclibm_193	0.003916	3.916053	0.122214	NAN	0.970068
speclibm_194	0.002073	2.073466	0.037347	NAN	0.731319
speclibm_195	0.002654	2.653580	0.060542	NAN	0.977353
speclibm_196	0.002636	2.636280	0.060542	NAN	0.976907
speclibm_197	0.003901	3.900789	0.120835	NAN	0.987885
speclibm_198	0.001971	1.970942	0.030407	NAN	0.939630
speclibm_199	0.003900	3.900277	0.120832	NAN	0.989440
speclibm_200	0.001969	1.969293	0.030383	NAN	0.947252
speclibm_201	0.003900	3.900277	0.120832	NAN	0.989440
speclibm_202	0.002021	2.021127	0.030360	NAN	0.950387
speclibm_203	0.002649	2.649068	0.060529	NAN	0.977344
speclibm_204	0.002636	2.636280	0.060529	NAN	0.977344
speclibm_205	0.001994	1.994301	0.030360	NAN	0.948299
speclibm_206	0.001994	1.994301	0.030360	NAN	0.948299
speclibm_207	0.003900	3.900277	0.120819	NAN	0.989602
speclibm_208	0.001969	1.969293	0.030360	NAN	0.948299
speclibm_209	0.001969	1.969293	0.030360	NAN	0.948299
speclibm_210	0.002019	2.019461	0.030354	NAN	0.949263
speclibm_211	0.002011	2.010904	0.030354	NAN	0.948649
speclibm_212	0.002633	2.633495	0.060525	NAN	0.977407
speclibm_213	0.001994	1.994301	0.030354	NAN	0.948649
speclibm_214	0.003926	3.925603	0.120817	NAN	0.989635
speclibm_215	0.003901	3.900789	0.120835	NAN	0.987885
speclibm_216	0.001971	1.970942	0.030407	NAN	0.939630
speclibm_217	0.002019	2.019461	0.030354	NAN	0.949263
speclibm_218	0.002649	2.649068	0.060525	NAN	0.977407
speclibm_219	0.002633	2.633495	0.060525	NAN	0.977407
speclibm_220	0.002605	2.604719	0.060525	NAN	0.977407
speclibm_221	0.001994	1.994301	0.030354	NAN	0.948649
speclibm_222	0.001970	1.969543	0.030354	NAN	0.948649
speclibm_223	0.001969	1.969293	0.030354	NAN	0.948649
speclibm_224	0.003901	3.900789	0.120835	NAN	0.987885
speclibm_225	0.003958	3.958462	0.121517	NAN	0.979866
speclibm_226	0.002662	2.661871	0.062227	NAN	0.941623
speclibm_227	0.003952	3.951650	0.121515	NAN	0.979834
speclibm_228	0.002021	2.020863	0.030399	NAN	0.940826
speclibm_229	0.002022	2.022035	0.033885	NAN	0.826580
speclibm_230	0.002584	2.584028	0.062232	NAN	0.940697
speclibm_231	0.002584	2.584028	0.062232	NAN	0.940697
speclibm_232	0.003908	3.907769	0.121513	NAN	0.979834
speclibm_233	0.002652	2.651680	0.060527	NAN	0.977344
speclibm_234	0.002638	2.638007	0.060527	NAN	0.977344
speclibm_235	0.003942	3.942312	0.120823	NAN	0.989570
speclibm_236	0.001994	1.994301	0.030356	NAN	0.948532
speclibm_237	0.002558	2.557625	0.060527	NAN	0.977344
speclibm_238	0.002557	2.557297	0.060527	NAN	0.977344
speclibm_239	0.003900	3.900277	0.120823	NAN	0.989570
speclibm_240	0.002019	2.019220	0.030354	NAN	0.948649
speclibm_241	0.002633	2.633495	0.060525	NAN	0.977407
speclibm_242	0.003943	3.942560	0.120817	NAN	0.989635
speclibm_243	0.003926	3.926146	0.120817	NAN	0.989635
speclibm_244	0.002605	2.604719	0.060525	NAN	0.977407
speclibm_245	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_246	0.001969	1.969293	0.030354	NAN	0.948649
speclibm_247	0.002557	2.557297	0.060525	NAN	0.977407
speclibm_248	0.002018	2.017659	0.030354	NAN	0.948649
speclibm_249	0.002011	2.010904	0.030354	NAN	0.948649
speclibm_250	0.003926	3.926146	0.120817	NAN	0.989635
speclibm_251	0.001994	1.994301	0.030354	NAN	0.948649
speclibm_252	0.002557	2.557461	0.060525	NAN	0.977407
speclibm_253	0.001969	1.969293	0.030354	NAN	0.948649
speclibm_254	0.003943	3.942560	0.120820	NAN	0.988111
speclibm_255	0.002019	2.019220	0.030354	NAN	0.948649
speclibm_256	0.003951	3.951120	0.120817	NAN	0.989635
speclibm_257	0.002633	2.633495	0.060525	NAN	0.977407
speclibm_258	0.001996	1.996103	0.030399	NAN	0.939973
speclibm_259	0.003926	3.925603	0.120817	NAN	0.989635
speclibm_260	0.001969	1.969293	0.030354	NAN	0.948649
speclibm_261	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_262	0.002055	2.054567	0.032034	NAN	0.888124
speclibm_263	0.002055	2.054567	0.032034	NAN	0.887550
speclibm_264	0.002649	2.648962	0.061300	NAN	0.960939
speclibm_265	0.002618	2.618478	0.061300	NAN	0.960939
speclibm_266	0.003929	3.929369	0.121108	NAN	0.985562
speclibm_267	0.002571	2.570708	0.061300	NAN	0.960939
speclibm_268	0.002571	2.570544	0.061300	NAN	0.960939
speclibm_269	0.003904	3.904047	0.121106	NAN	0.985562
speclibm_270	0.002025	2.024527	0.030354	NAN	0.948649
speclibm_271	0.003942	3.942093	0.120817	NAN	0.989635
speclibm_272	0.002011	2.010904	0.030354	NAN	0.948649
speclibm_273	0.002605	2.604719	0.060525	NAN	0.977407
speclibm_274	0.001969	1.969293	0.030354	NAN	0.948649
speclibm_275	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_276	0.002557	2.557297	0.060525	NAN	0.977407
speclibm_277	0.002557	2.557297	0.060525	NAN	0.977407
speclibm_278	0.004001	4.001249	0.120817	NAN	0.989668
speclibm_279	0.003942	3.941718	0.120817	NAN	0.989635
speclibm_280	0.003943	3.942560	0.120817	NAN	0.989635
speclibm_281	0.003926	3.925603	0.120817	NAN	0.989635
speclibm_282	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_283	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_284	0.002557	2.557297	0.060525	NAN	0.977407
speclibm_285	0.002640	2.640456	0.060527	NAN	0.977535
speclibm_286	0.004001	4.000874	0.120817	NAN	0.989635
speclibm_287	0.002011	2.010904	0.030354	NAN	0.948649
speclibm_288	0.003926	3.926146	0.120817	NAN	0.989635
speclibm_289	0.002605	2.604719	0.060525	NAN	0.977407
speclibm_290	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_291	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_292	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_293	0.002640	2.640121	0.060525	NAN	0.977407
speclibm_294	0.002638	2.638007	0.060525	NAN	0.977407
speclibm_295	0.001994	1.994301	0.030354	NAN	0.948649
speclibm_296	0.001994	1.994301	0.030354	NAN	0.948649
speclibm_297	0.001970	1.969543	0.030354	NAN	0.948649
speclibm_298	0.002557	2.557297	0.060525	NAN	0.977407
speclibm_299	0.003900	3.900277	0.120817	NAN	0.989635
speclibm_300	0.002219	2.218569	0.044276	NAN	0.603230
speclibm_301	0.002209	2.209438	0.044286	NAN	0.596662
speclibm_302	0.002208	2.207926	0.044284	NAN	0.596662
speclibm_303	0.003961	3.961043	0.123477	NAN	0.953788
speclibm_304	0.002703	2.703074	0.067119	NAN	0.851837
speclibm_305	0.002178	2.177510	0.044278	NAN	0.596662
speclibm_306	0.002178	2.177510	0.044278	NAN	0.596662
speclibm_307	0.002652	2.651516	0.060572	NAN	0.976346
speclibm_308	0.002653	2.652528	0.060572	NAN	0.976218
speclibm_309	0.002011	2.010904	0.030434	NAN	0.943318
speclibm_310	0.002637	2.636768	0.060572	NAN	0.976218
speclibm_311	0.001995	1.995091	0.030434	NAN	0.943318
speclibm_312	0.002021	2.021001	0.030383	NAN	0.940775
speclibm_313	0.002558	2.557787	0.060572	NAN	0.976218
speclibm_314	0.001970	1.970048	0.030434	NAN	0.943318
speclibm_315	0.002652	2.652179	0.060550	NAN	0.976719
speclibm_316	0.002636	2.636280	0.060550	NAN	0.976719
speclibm_317	0.002636	2.636280	0.060550	NAN	0.976719
speclibm_318	0.001996	1.995846	0.030407	NAN	0.944356
speclibm_319	0.003925	3.924652	0.120834	NAN	0.989927
speclibm_320	0.003900	3.899904	0.120834	NAN	0.989927
speclibm_321	0.002013	2.012972	0.030383	NAN	0.940775
speclibm_322	0.002638	2.637951	0.060533	NAN	0.973842
speclibm_323	0.003942	3.941718	0.120825	NAN	0.988047
speclibm_324	0.002013	2.012972	0.030383	NAN	0.940775
speclibm_325	0.002638	2.637951	0.060533	NAN	0.973842
speclibm_326	0.003941	3.941470	0.120825	NAN	0.988047
speclibm_327	0.002013	2.012972	0.030383	NAN	0.940775
speclibm_328	0.002638	2.638007	0.060533	NAN	0.973842
speclibm_329	0.003942	3.941718	0.120825	NAN	0.988047
speclibm_330	0.001996	1.996103	0.030383	NAN	0.940775
speclibm_331	0.002607	2.606806	0.060533	NAN	0.973842
speclibm_332	0.003927	3.926740	0.120825	NAN	0.988047
speclibm_333	0.001996	1.996103	0.030383	NAN	0.940775
speclibm_334	0.002607	2.606806	0.060533	NAN	0.973842
speclibm_335	0.003927	3.926740	0.120825	NAN	0.988047
speclibm_336	0.001996	1.996103	0.030383	NAN	0.940775
speclibm_337	0.002606	2.606384	0.060533	NAN	0.973842
speclibm_338	0.003927	3.926740	0.120825	NAN	0.988047
speclibm_339	0.001996	1.996103	0.030383	NAN	0.940775
speclibm_340	0.002606	2.606384	0.060533	NAN	0.973842
speclibm_341	0.003927	3.926740	0.120825	NAN	0.988047
speclibm_342	0.001996	1.996103	0.030383	NAN	0.940775
speclibm_343	0.002606	2.606073	0.060533	NAN	0.973842
speclibm_344	0.003926	3.926240	0.120825	NAN	0.988047
speclibm_345	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_346	0.002558	2.558450	0.060533	NAN	0.973842
speclibm_347	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_348	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_349	0.002559	2.558612	0.060533	NAN	0.973842
speclibm_350	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_351	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_352	0.002559	2.558612	0.060533	NAN	0.973842
speclibm_353	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_354	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_355	0.002558	2.558286	0.060533	NAN	0.973842
speclibm_356	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_357	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_358	0.002558	2.558286	0.060533	NAN	0.973842
speclibm_359	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_360	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_361	0.002558	2.558286	0.060533	NAN	0.973842
speclibm_362	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_363	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_364	0.002558	2.558286	0.060533	NAN	0.973842
speclibm_365	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_366	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_367	0.002558	2.558286	0.060533	NAN	0.973842
speclibm_368	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_369	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_370	0.002558	2.558286	0.060533	NAN	0.973842
speclibm_371	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_372	0.001971	1.970942	0.030383	NAN	0.940775
speclibm_373	0.002558	2.558286	0.060533	NAN	0.973842
speclibm_374	0.003901	3.900789	0.120825	NAN	0.988047
speclibm_375	0.002125	2.125134	0.037359	NAN	0.735111
speclibm_376	0.002706	2.705999	0.063890	NAN	0.907648
speclibm_377	0.003973	3.973067	0.122214	NAN	0.969437
speclibm_378	0.002119	2.118895	0.037357	NAN	0.728138
speclibm_379	0.002701	2.700788	0.063898	NAN	0.905271
speclibm_380	0.003970	3.970073	0.122216	NAN	0.968604
speclibm_381	0.002116	2.115531	0.037377	NAN	0.727478
speclibm_382	0.002700	2.700314	0.063898	NAN	0.904915
speclibm_383	0.003971	3.971369	0.122216	NAN	0.968539
speclibm_384	0.002113	2.112682	0.037361	NAN	0.727478
speclibm_385	0.002699	2.698962	0.063898	NAN	0.904915
speclibm_386	0.003972	3.972117	0.122212	NAN	0.968539
speclibm_387	0.002113	2.112682	0.037361	NAN	0.727478
speclibm_388	0.002699	2.698962	0.063898	NAN	0.904915
speclibm_389	0.003972	3.972117	0.122212	NAN	0.968539
speclibm_390	0.002113	2.112654	0.037371	NAN	0.730023
speclibm_391	0.002689	2.688948	0.063894	NAN	0.905806
speclibm_392	0.003962	3.962426	0.122214	NAN	0.968860
speclibm_393	0.002111	2.111109	0.037373	NAN	0.727478
speclibm_394	0.002686	2.685866	0.063898	NAN	0.904915
speclibm_395	0.003962	3.961791	0.122214	NAN	0.968539
speclibm_396	0.002111	2.111109	0.037373	NAN	0.727478
speclibm_397	0.002685	2.685138	0.063898	NAN	0.904915
speclibm_398	0.003962	3.962287	0.122214	NAN	0.968539
speclibm_399	0.002110	2.109561	0.037379	NAN	0.727478
speclibm_400	0.002686	2.685531	0.063898	NAN	0.904915
speclibm_401	0.003962	3.962037	0.122218	NAN	0.968539
speclibm_402	0.002106	2.106415	0.037381	NAN	0.727478
speclibm_403	0.002684	2.683812	0.063898	NAN	0.904915
speclibm_404	0.003962	3.962037	0.122214	NAN	0.968539
speclibm_405	0.002095	2.094623	0.037386	NAN	0.728326
speclibm_406	0.002656	2.656357	0.063898	NAN	0.905212
speclibm_407	0.003945	3.944897	0.122212	NAN	0.968668
speclibm_408	0.002097	2.097110	0.037381	NAN	0.727478
speclibm_409	0.002658	2.658025	0.063898	NAN	0.904915
speclibm_410	0.003945	3.944626	0.122212	NAN	0.968539
speclibm_411	0.002097	2.097110	0.037381	NAN	0.727478
speclibm_412	0.002657	2.656821	0.063898	NAN	0.904915
speclibm_413	0.003945	3.945020	0.122212	NAN	0.968539
speclibm_414	0.002096	2.095548	0.037388	NAN	0.727478
speclibm_415	0.002656	2.656422	0.063898	NAN	0.904915
speclibm_416	0.003944	3.944274	0.122216	NAN	0.968539
speclibm_417	0.002095	2.094503	0.037384	NAN	0.727478
speclibm_418	0.002656	2.656422	0.063898	NAN	0.904915
speclibm_419	0.003945	3.944663	0.122218	NAN	0.968539
speclibm_420	0.002075	2.075256	0.037375	NAN	0.728326
speclibm_421	0.002613	2.613183	0.063898	NAN	0.905212
speclibm_422	0.003919	3.918688	0.122210	NAN	0.968636
speclibm_423	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_424	0.002613	2.613019	0.063898	NAN	0.904915
speclibm_425	0.003918	3.917624	0.122210	NAN	0.968539
speclibm_426	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_427	0.002613	2.613183	0.063898	NAN	0.904915
speclibm_428	0.003918	3.917624	0.122210	NAN	0.968539
speclibm_429	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_430	0.002613	2.612855	0.063898	NAN	0.904915
speclibm_431	0.003917	3.917488	0.122210	NAN	0.968539
speclibm_432	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_433	0.002613	2.612855	0.063898	NAN	0.904915
speclibm_434	0.003917	3.917488	0.122210	NAN	0.968539
speclibm_435	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_436	0.002613	2.612855	0.063898	NAN	0.904915
speclibm_437	0.003917	3.917488	0.122210	NAN	0.968539
speclibm_438	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_439	0.002613	2.612855	0.063898	NAN	0.904915
speclibm_440	0.003917	3.917488	0.122210	NAN	0.968539
speclibm_441	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_442	0.002613	2.612855	0.063898	NAN	0.904915
speclibm_443	0.003917	3.917488	0.122210	NAN	0.968539
speclibm_444	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_445	0.002613	2.612855	0.063898	NAN	0.904915
speclibm_446	0.003917	3.917488	0.122210	NAN	0.968539
speclibm_447	0.002074	2.074492	0.037400	NAN	0.727478
speclibm_448	0.002613	2.612855	0.063898	NAN	0.904915
speclibm_449	0.003917	3.917488	0.122210	NAN	0.968539
speclibm_450	0.002023	2.022597	0.030383	NAN	0.943083
